id,file,side,step_length,stride_length,speed,gc_dur,stance,cadence,hs1_sec,hs2_sec,to_sec,start_frame,hs1_frame,hs2_frame,to_frame,slope,condition,height,weight,age
23,23_4K_3,Right,0.7157555181671061,1.4072496009567526,1.1497137262718566,1.224,0.6339869281045752,96.37763429747824,0.7,1.924,1.476,21,175,481,369,0,constant,180.0,83.0,28
24,24_1F_3,Left,0.5711081485273953,1.1833162544558924,1.1079740210261166,1.0679999999999998,0.6367041198501874,116.40254377911072,0.096,1.164,0.776,22,24,291,194,-18,self-selected,178.0,82.0,25
24,24_1F_3,Left,0.5711081485273953,1.1833162544558924,1.1079740210261166,1.0679999999999998,0.6367041198501874,116.40254377911072,0.096,1.164,0.776,22,24,291,194,-18,self-selected,178.0,82.0,25
24,24_1F_3,Left,0.5711081485273953,1.1833162544558924,1.1079740210261166,1.0679999999999998,0.6367041198501874,116.40254377911072,0.096,1.164,0.776,22,24,291,194,-18,self-selected,178.0,82.0,25
24,24_1F_3,Left,0.5711081485273953,1.1833162544558924,1.1079740210261166,1.0679999999999998,0.6367041198501874,116.40254377911072,0.096,1.164,0.776,22,24,291,194,-18,self-selected,178.0,82.0,25
24,24_1F_3,Right,0.602429424215531,1.1735323361450367,1.1029439249483428,1.064,0.6240601503759399,109.84960700263632,0.636,1.7,1.3,22,159,425,325,-18,self-selected,178.0,82.0,25
24,24_1F_3,Right,0.602429424215531,1.1735323361450367,1.1029439249483428,1.064,0.6240601503759399,109.84960700263632,0.636,1.7,1.3,22,159,425,325,-18,self-selected,178.0,82.0,25
24,24_1F_3,Right,0.602429424215531,1.1735323361450367,1.1029439249483428,1.064,0.6240601503759399,109.84960700263632,0.636,1.7,1.3,22,159,425,325,-18,self-selected,178.0,82.0,25
24,24_1F_3,Right,0.602429424215531,1.1735323361450367,1.1029439249483428,1.064,0.6240601503759399,109.84960700263632,0.636,1.7,1.3,22,159,425,325,-18,self-selected,178.0,82.0,25
24,24_1K_1,Left,0.6190302651036664,1.2351054265022985,1.131048925368405,1.092,0.6483516483516485,109.6278152260287,0.088,1.18,0.796,21,22,295,199,-18,constant,178.0,82.0,25
24,24_1K_1,Left,0.6190302651036664,1.2351054265022985,1.131048925368405,1.092,0.6483516483516485,109.6278152260287,0.088,1.18,0.796,21,22,295,199,-18,constant,178.0,82.0,25
24,24_1K_1,Left,0.6190302651036664,1.2351054265022985,1.131048925368405,1.092,0.6483516483516485,109.6278152260287,0.088,1.18,0.796,21,22,295,199,-18,constant,178.0,82.0,25
24,24_1K_1,Left,0.6190302651036664,1.2351054265022985,1.131048925368405,1.092,0.6483516483516485,109.6278152260287,0.088,1.18,0.796,21,22,295,199,-18,constant,178.0,82.0,25
24,24_1K_1,Right,0.6249547023773674,1.2439708826711382,1.1780027298022142,1.056,0.625,113.09645886215596,0.648,1.704,1.308,21,162,426,327,-18,constant,178.0,82.0,25
24,24_1K_1,Right,0.6249547023773674,1.2439708826711382,1.1780027298022142,1.056,0.625,113.09645886215596,0.648,1.704,1.308,21,162,426,327,-18,constant,178.0,82.0,25
24,24_1K_1,Right,0.6249547023773674,1.2439708826711382,1.1780027298022142,1.056,0.625,113.09645886215596,0.648,1.704,1.308,21,162,426,327,-18,constant,178.0,82.0,25
24,24_1K_1,Right,0.6249547023773674,1.2439708826711382,1.1780027298022142,1.056,0.625,113.09645886215596,0.648,1.704,1.308,21,162,426,327,-18,constant,178.0,82.0,25
24,24_2F_3,Left,0.6554025350875227,1.3315304344379164,1.2374818163921155,1.0759999999999998,0.6245353159851302,113.28749128749055,0.108,1.184,0.78,26,27,296,195,-12,self-selected,178.0,82.0,25
24,24_2F_3,Left,0.6554025350875227,1.3315304344379164,1.2374818163921155,1.0759999999999998,0.6245353159851302,113.28749128749055,0.108,1.184,0.78,26,27,296,195,-12,self-selected,178.0,82.0,25
24,24_2F_3,Left,0.6554025350875227,1.3315304344379164,1.2374818163921155,1.0759999999999998,0.6245353159851302,113.28749128749055,0.108,1.184,0.78,26,27,296,195,-12,self-selected,178.0,82.0,25
24,24_2F_3,Left,0.6554025350875227,1.3315304344379164,1.2374818163921155,1.0759999999999998,0.6245353159851302,113.28749128749055,0.108,1.184,0.78,26,27,296,195,-12,self-selected,178.0,82.0,25
24,24_2F_3,Right,0.6340663386652275,1.2894676194449877,1.1983899808968286,1.076,0.6319702602230484,113.4004353632358,0.64,1.716,1.32,26,160,429,330,-12,self-selected,178.0,82.0,25
24,24_2F_3,Right,0.6340663386652275,1.2894676194449877,1.1983899808968286,1.076,0.6319702602230484,113.4004353632358,0.64,1.716,1.32,26,160,429,330,-12,self-selected,178.0,82.0,25
24,24_2F_3,Right,0.6340663386652275,1.2894676194449877,1.1983899808968286,1.076,0.6319702602230484,113.4004353632358,0.64,1.716,1.32,26,160,429,330,-12,self-selected,178.0,82.0,25
24,24_2F_3,Right,0.6340663386652275,1.2894676194449877,1.1983899808968286,1.076,0.6319702602230484,113.4004353632358,0.64,1.716,1.32,26,160,429,330,-12,self-selected,178.0,82.0,25
24,24_2K_1,Left,0.6442059887583711,1.3021763751513515,1.1626574778137069,1.12,0.6250000000000001,108.28748860791453,0.092,1.212,0.792,21,23,303,198,-12,constant,178.0,82.0,25
24,24_2K_1,Left,0.6442059887583711,1.3021763751513515,1.1626574778137069,1.12,0.6250000000000001,108.28748860791453,0.092,1.212,0.792,21,23,303,198,-12,constant,178.0,82.0,25
24,24_2K_1,Left,0.6442059887583711,1.3021763751513515,1.1626574778137069,1.12,0.6250000000000001,108.28748860791453,0.092,1.212,0.792,21,23,303,198,-12,constant,178.0,82.0,25
24,24_2K_1,Left,0.6442059887583711,1.3021763751513515,1.1626574778137069,1.12,0.6250000000000001,108.28748860791453,0.092,1.212,0.792,21,23,303,198,-12,constant,178.0,82.0,25
24,24_2K_1,Right,0.6518852472023224,1.2960821996322736,1.1572162496716727,1.12,0.6321428571428571,106.51103898774194,0.648,1.768,1.356,21,162,442,339,-12,constant,178.0,82.0,25
24,24_2K_1,Right,0.6518852472023224,1.2960821996322736,1.1572162496716727,1.12,0.6321428571428571,106.51103898774194,0.648,1.768,1.356,21,162,442,339,-12,constant,178.0,82.0,25
24,24_2K_1,Right,0.6518852472023224,1.2960821996322736,1.1572162496716727,1.12,0.6321428571428571,106.51103898774194,0.648,1.768,1.356,21,162,442,339,-12,constant,178.0,82.0,25
24,24_2K_1,Right,0.6518852472023224,1.2960821996322736,1.1572162496716727,1.12,0.6321428571428571,106.51103898774194,0.648,1.768,1.356,21,162,442,339,-12,constant,178.0,82.0,25
24,24_3F_3,Left,0.6804943769170299,1.3916935670585149,1.1834128971586009,1.176,0.6258503401360545,104.34292514098674,0.096,1.272,0.832,23,24,318,208,-6,self-selected,178.0,82.0,25
24,24_3F_3,Left,0.6804943769170299,1.3916935670585149,1.1834128971586009,1.176,0.6258503401360545,104.34292514098674,0.096,1.272,0.832,23,24,318,208,-6,self-selected,178.0,82.0,25
24,24_3F_3,Left,0.6804943769170299,1.3916935670585149,1.1834128971586009,1.176,0.6258503401360545,104.34292514098674,0.096,1.272,0.832,23,24,318,208,-6,self-selected,178.0,82.0,25
24,24_3F_3,Left,0.6804943769170299,1.3916935670585149,1.1834128971586009,1.176,0.6258503401360545,104.34292514098674,0.096,1.272,0.832,23,24,318,208,-6,self-selected,178.0,82.0,25
24,24_3F_3,Right,0.6769875800039501,1.3574729314498857,1.1426539827019238,1.1880000000000002,0.6195286195286194,101.27104394103569,0.684,1.872,1.42,23,171,468,355,-6,self-selected,178.0,82.0,25
24,24_3F_3,Right,0.6769875800039501,1.3574729314498857,1.1426539827019238,1.1880000000000002,0.6195286195286194,101.27104394103569,0.684,1.872,1.42,23,171,468,355,-6,self-selected,178.0,82.0,25
24,24_3F_3,Right,0.6769875800039501,1.3574729314498857,1.1426539827019238,1.1880000000000002,0.6195286195286194,101.27104394103569,0.684,1.872,1.42,23,171,468,355,-6,self-selected,178.0,82.0,25
24,24_3F_3,Right,0.6769875800039501,1.3574729314498857,1.1426539827019238,1.1880000000000002,0.6195286195286194,101.27104394103569,0.684,1.872,1.42,23,171,468,355,-6,self-selected,178.0,82.0,25
24,24_3K_1,Left,0.6734366998326304,1.3820242304257797,1.15168685868815,1.2,0.6166666666666667,102.60980956111057,0.084,1.284,0.824,20,21,321,206,-6,constant,178.0,82.0,25
24,24_3K_1,Left,0.6734366998326304,1.3820242304257797,1.15168685868815,1.2,0.6166666666666667,102.60980956111057,0.084,1.284,0.824,20,21,321,206,-6,constant,178.0,82.0,25
24,24_3K_1,Left,0.6734366998326304,1.3820242304257797,1.15168685868815,1.2,0.6166666666666667,102.60980956111057,0.084,1.284,0.824,20,21,321,206,-6,constant,178.0,82.0,25
24,24_3K_1,Left,0.6734366998326304,1.3820242304257797,1.15168685868815,1.2,0.6166666666666667,102.60980956111057,0.084,1.284,0.824,20,21,321,206,-6,constant,178.0,82.0,25
24,24_3K_1,Right,0.6927368280078603,1.3661708818102232,1.1461165115857574,1.1920000000000002,0.6375838926174495,99.26856479235022,0.676,1.868,1.436,20,169,467,359,-6,constant,178.0,82.0,25
24,24_3K_1,Right,0.6927368280078603,1.3661708818102232,1.1461165115857574,1.1920000000000002,0.6375838926174495,99.26856479235022,0.676,1.868,1.436,20,169,467,359,-6,constant,178.0,82.0,25
24,24_3K_1,Right,0.6927368280078603,1.3661708818102232,1.1461165115857574,1.1920000000000002,0.6375838926174495,99.26856479235022,0.676,1.868,1.436,20,169,467,359,-6,constant,178.0,82.0,25
24,24_3K_1,Right,0.6927368280078603,1.3661708818102232,1.1461165115857574,1.1920000000000002,0.6375838926174495,99.26856479235022,0.676,1.868,1.436,20,169,467,359,-6,constant,178.0,82.0,25
24,24_4F_1,Left,0.7303148705738473,1.5177392080340248,1.2399830130996936,1.224,0.6176470588235294,101.87247142800528,0.096,1.32,0.852,22,24,330,213,0,self-selected,178.0,82.0,25
24,24_4F_1,Left,0.7303148705738473,1.5177392080340248,1.2399830130996936,1.224,0.6176470588235294,101.87247142800528,0.096,1.32,0.852,22,24,330,213,0,self-selected,178.0,82.0,25
24,24_4F_1,Left,0.7303148705738473,1.5177392080340248,1.2399830130996936,1.224,0.6176470588235294,101.87247142800528,0.096,1.32,0.852,22,24,330,213,0,self-selected,178.0,82.0,25
24,24_4F_1,Left,0.7303148705738473,1.5177392080340248,1.2399830130996936,1.224,0.6176470588235294,101.87247142800528,0.096,1.32,0.852,22,24,330,213,0,self-selected,178.0,82.0,25
24,24_4F_1,Right,0.7109322134312633,1.4412469694745869,1.17365388393696,1.228,0.6156351791530945,99.05196544174616,0.704,1.932,1.46,22,176,483,365,0,self-selected,178.0,82.0,25
24,24_4F_1,Right,0.7109322134312633,1.4412469694745869,1.17365388393696,1.228,0.6156351791530945,99.05196544174616,0.704,1.932,1.46,22,176,483,365,0,self-selected,178.0,82.0,25
24,24_4F_1,Right,0.7109322134312633,1.4412469694745869,1.17365388393696,1.228,0.6156351791530945,99.05196544174616,0.704,1.932,1.46,22,176,483,365,0,self-selected,178.0,82.0,25
24,24_4F_1,Right,0.7109322134312633,1.4412469694745869,1.17365388393696,1.228,0.6156351791530945,99.05196544174616,0.704,1.932,1.46,22,176,483,365,0,self-selected,178.0,82.0,25
24,24_4K_2,Left,0.6887560036404606,1.4201908885451842,1.164090892250151,1.22,0.6229508196721312,101.40812300123233,0.092,1.312,0.852,22,23,328,213,0,constant,178.0,82.0,25
24,24_4K_2,Left,0.6887560036404606,1.4201908885451842,1.164090892250151,1.22,0.6229508196721312,101.40812300123233,0.092,1.312,0.852,22,23,328,213,0,constant,178.0,82.0,25
24,24_4K_2,Left,0.6887560036404606,1.4201908885451842,1.164090892250151,1.22,0.6229508196721312,101.40812300123233,0.092,1.312,0.852,22,23,328,213,0,constant,178.0,82.0,25
24,24_4K_2,Left,0.6887560036404606,1.4201908885451842,1.164090892250151,1.22,0.6229508196721312,101.40812300123233,0.092,1.312,0.852,22,23,328,213,0,constant,178.0,82.0,25
24,24_4K_2,Right,0.672098819257261,1.360854745541889,1.10818790353574,1.228,0.6286644951140066,98.93080051178214,0.692,1.92,1.464,22,173,480,366,0,constant,178.0,82.0,25
24,24_4K_2,Right,0.672098819257261,1.360854745541889,1.10818790353574,1.228,0.6286644951140066,98.93080051178214,0.692,1.92,1.464,22,173,480,366,0,constant,178.0,82.0,25
24,24_4K_2,Right,0.672098819257261,1.360854745541889,1.10818790353574,1.228,0.6286644951140066,98.93080051178214,0.692,1.92,1.464,22,173,480,366,0,constant,178.0,82.0,25
24,24_4K_2,Right,0.672098819257261,1.360854745541889,1.10818790353574,1.228,0.6286644951140066,98.93080051178214,0.692,1.92,1.464,22,173,480,366,0,constant,178.0,82.0,25
25,25_1F_2,Left,0.5545181997912417,1.142155218057631,1.1799124153487923,0.968,0.6239669421487604,127.66892943744584,0.08,1.048,0.684,18,20,262,171,-18,self-selected,177.5,74.5,25
25,25_1F_2,Right,0.5752053423919395,1.1297235297332793,1.186684379971932,0.952,0.5966386554621848,123.7837300019376,0.584,1.536,1.152,18,146,384,288,-18,self-selected,177.5,74.5,25
25,25_1K_2,Left,0.5907200471718328,1.1401972089213783,1.1091412538145704,1.028,0.6381322957198444,112.656537639929,0.092,1.12,0.748,21,23,280,187,-18,constant,177.5,74.5,25
25,25_1K_2,Right,0.5892253531719626,1.1799453963678788,1.161363579102243,1.016,0.6141732283464567,118.26004154610482,0.616,1.632,1.24,21,154,408,310,-18,constant,177.5,74.5,25
25,25_2F_2,Left,0.8205771431848231,1.4972395725918852,1.4678819339136129,1.02,0.5725490196078432,107.3304524337447,0.096,1.116,0.68,22,24,279,170,-12,self-selected,177.5,74.5,25
25,25_2F_2,Right,0.6819035763701559,1.502466446314465,1.502466446314465,1.0,0.608,132.20048977999951,0.58,1.58,1.188,22,145,395,297,-12,self-selected,177.5,74.5,25
25,25_3F_3,Left,0.6601333530593292,1.3881398001518626,1.3245608780075029,1.0479999999999998,0.6030534351145039,120.39030040239082,0.092,1.14,0.724,22,23,285,181,-6,self-selected,177.5,74.5,25
25,25_3F_3,Right,0.6576759977771884,1.3178045330377388,1.2479209593160403,1.056,0.6098484848484849,113.84824413849012,0.612,1.668,1.256,22,153,417,314,-6,self-selected,177.5,74.5,25
25,25_3K_1,Left,0.6611944262207148,1.3228632995003848,1.1644923411094938,1.136,0.6126760563380282,105.6717021435482,0.084,1.22,0.78,19,21,305,195,-6,constant,177.5,74.5,25
25,25_3K_1,Right,0.6731446382185184,1.334338662906974,1.1871340417321832,1.124,0.608540925266904,105.81387484929904,0.656,1.78,1.34,19,164,445,335,-6,constant,177.5,74.5,25
25,25_4F_2,Left,0.6383034498214951,1.3128204232757228,1.1638478929749316,1.128,0.6276595744680852,109.40074599005295,0.08,1.208,0.788,18,20,302,197,0,self-selected,177.5,74.5,25
25,25_4F_2,Right,0.6394020804274629,1.2777042899431914,1.128714037052289,1.132,0.6219081272084805,105.9158928257822,0.648,1.78,1.352,18,162,445,338,0,self-selected,177.5,74.5,25
26,26_1F_3,Left,0.7695898456296743,1.461596047099508,1.3840871658139282,1.0559999999999998,0.5795454545454546,107.9084273531293,0.08,1.136,0.692,18,20,284,173,-18,self-selected,176.0,68.0,27
26,26_1F_3,Right,0.64435509718589,1.4139083988120764,1.3595273065500737,1.04,0.5846153846153845,126.59423158015588,0.612,1.652,1.22,18,153,413,305,-18,self-selected,176.0,68.0,27
26,26_1K_1,Left,0.7338990595004614,1.2902998046029368,1.1603415509019217,1.112,0.5611510791366907,94.86385375872187,0.084,1.196,0.708,20,21,299,177,-18,constant,176.0,68.0,27
26,26_1K_1,Right,0.6396031977377604,1.373498051304685,1.2006101847068924,1.144,0.4860139860139859,112.62703397544428,0.6,1.744,1.156,20,150,436,289,-18,constant,176.0,68.0,27
26,26_2F_3,Left,0.7811339962954832,1.457166743826006,1.2062638607831175,1.208,0.5960264900662252,92.65482233551272,0.088,1.296,0.808,20,22,324,202,-12,self-selected,176.0,68.0,27
26,26_2F_3,Right,0.67497615224438,1.4560193145366769,1.2339146733361668,1.18,0.5864406779661017,109.68517947485223,0.704,1.884,1.396,20,176,471,349,-12,self-selected,176.0,68.0,27
26,26_2K_2,Left,0.7906824478476568,1.4783078420295286,1.1999251964525397,1.232,0.5941558441558441,91.05490071663252,0.104,1.336,0.836,24,26,334,209,-12,constant,176.0,68.0,27
26,26_2K_2,Right,0.6316857478947929,1.4223448090648791,1.1735518226607915,1.212,0.5676567656765676,111.46857372405807,0.732,1.944,1.42,24,183,486,355,-12,constant,176.0,68.0,27
26,26_3F_2,Left,0.7478299845417944,1.4196151910690442,1.2030637212449529,1.18,0.5898305084745764,96.52437688617846,0.096,1.276,0.792,22,24,319,198,-6,self-selected,176.0,68.0,27
26,26_3F_2,Right,0.6277169202829425,1.3754667745122044,1.1736064628943723,1.1720000000000002,0.6109215017064844,112.17857205748452,0.68,1.852,1.396,22,170,463,349,-6,self-selected,176.0,68.0,27
26,26_3K_2,Left,0.7377704971880058,1.3766630806977482,1.1827002411492684,1.164,0.597938144329897,96.1844025200602,0.1,1.264,0.796,23,25,316,199,-6,constant,176.0,68.0,27
26,26_3K_2,Right,0.6327020013055119,1.3702464741632694,1.1495356326873063,1.1920000000000002,0.6073825503355703,109.01204329830134,0.668,1.86,1.392,23,167,465,348,-6,constant,176.0,68.0,27
26,26_4F_1,Left,0.7159573144739424,1.418851868285158,1.1479384047614545,1.236,0.5954692556634305,96.20169092943048,0.088,1.324,0.824,21,22,331,206,0,self-selected,176.0,68.0,27
26,26_4F_1,Right,0.5978131959631338,1.3136181058592686,1.0359764241792342,1.2679999999999998,0.5899053627760252,103.97660317720266,0.684,1.952,1.432,21,171,488,358,0,self-selected,176.0,68.0,27
26,26_4F_2,Left,0.675967066520245,1.3391063032949575,1.0940410974632009,1.224,0.6045751633986928,97.10897039068408,0.1,1.324,0.84,24,25,331,210,0,constant,176.0,68.0,27
26,26_4F_2,Right,0.6101273566356896,1.2859521750424867,1.023847273122999,1.256,0.6050955414012739,100.68526795145924,0.688,1.944,1.448,24,172,486,362,0,constant,176.0,68.0,27
27,27_1F_1,Left,0.702585718776258,1.316899244479419,1.291077690666097,1.02,0.615686274509804,110.25652723897002,0.084,1.104,0.712,20,21,276,178,-18,self-selected,180.0,80.0,28
27,27_1F_1,Right,0.6739066743051945,1.3764170441347257,1.323477927052621,1.04,0.5923076923076923,117.83334199060796,0.588,1.628,1.204,20,147,407,301,-18,self-selected,180.0,80.0,28
27,27_1K_1,Left,0.6916746308854251,1.2880973341215882,1.1542090807541114,1.116,0.5985663082437277,100.12300835234518,0.084,1.2,0.752,20,21,300,188,-18,constant,180.0,80.0,28
27,27_1K_1,Right,0.6725505321434079,1.3641111846469205,1.226718691229245,1.112,0.6294964028776978,109.43879746728132,0.632,1.744,1.332,20,158,436,333,-18,constant,180.0,80.0,28
27,27_2F_3,Left,0.6196680295773719,1.253315738823484,1.0693820297128704,1.172,0.6348122866894198,103.54402473616857,0.084,1.256,0.828,20,21,314,207,-12,self-selected,180.0,80.0,28
27,27_2F_3,Right,0.5906675374896221,1.210161422039295,1.0290488282647066,1.1760000000000002,0.6054421768707481,104.53076523943422,0.684,1.86,1.396,20,171,465,349,-12,self-selected,180.0,80.0,28
27,27_2K_3,Left,0.663597691489537,1.3150520206317429,1.1415382123539437,1.152,0.6180555555555557,103.2135789796016,0.096,1.248,0.808,23,24,312,202,-12,constant,180.0,80.0,28
27,27_2K_3,Right,0.6883133937488566,1.3518669342760148,1.1654025295482884,1.16,0.6172413793103446,101.58766690861516,0.676,1.836,1.392,23,169,459,348,-12,constant,180.0,80.0,28
27,27_3F_2,Left,0.6238378340450392,1.2612481349688465,1.047548284857846,1.204,0.627906976744186,100.75198018037,0.088,1.292,0.844,20,22,323,211,-6,self-selected,180.0,80.0,28
27,27_3F_2,Right,0.6123138445111973,1.2360491014072037,1.0266188549893718,1.204,0.6411960132890366,100.5973192530614,0.688,1.892,1.46,20,172,473,365,-6,self-selected,180.0,80.0,28
27,27_3K_1,Left,0.7012713277957254,1.3481058383143651,1.158166527761482,1.164,0.6357388316151203,99.0914485041242,0.084,1.248,0.824,20,21,312,206,-6,constant,180.0,80.0,28
27,27_3K_1,Right,0.7006160927516535,1.401794314798459,1.1960702344696748,1.1720000000000002,0.6143344709897609,102.4301537041894,0.676,1.848,1.396,20,169,462,349,-6,constant,180.0,80.0,28
27,27_4F_3,Left,0.6911563231326161,1.3790415394428752,1.1229979962889864,1.228,0.6156351791530945,97.48862525332147,0.092,1.32,0.848,22,23,330,212,0,self-selected,180.0,80.0,28
27,27_4F_3,Right,0.668554232613668,1.3596743746111255,1.1072266894227407,1.228,0.6286644951140066,99.3690535854462,0.692,1.92,1.464,22,173,480,366,0,self-selected,180.0,80.0,28
27,27_4K_1,Left,0.6864185269856701,1.3772116501970324,1.1325753702278227,1.216,0.618421052631579,98.99867142584864,0.092,1.308,0.844,21,23,327,211,0,constant,180.0,80.0,28
27,27_4K_1,Right,0.6531333333090742,1.339538787511794,1.097982612714585,1.22,0.619672131147541,100.86601525771464,0.696,1.916,1.452,21,174,479,363,0,constant,180.0,80.0,28
29,29_1F_2,Left,0.5441800998595915,1.0947414648616405,1.0991380169293576,0.996,0.6265060240963854,121.18833642166872,0.076,1.072,0.7,18,19,268,175,-18,self-selected,174.0,73.0,27
29,29_1F_2,Right,0.5964967220498919,1.1406129636336757,1.1406129636336757,1.0,0.632,114.73118843442091,0.572,1.572,1.204,18,143,393,301,-18,self-selected,174.0,73.0,27
29,29_1K_1,Left,0.539502320227779,1.0263852235373947,1.0872724825607991,0.944,0.6313559322033899,120.91949655768865,0.084,1.028,0.68,20,21,257,170,-18,constant,174.0,73.0,27
29,29_1K_1,Right,0.6035112928996371,1.142878242292691,1.1758006607949496,0.972,0.6172839506172838,116.89597274765327,0.552,1.524,1.152,20,138,381,288,-18,constant,174.0,73.0,27
29,29_2F_1,Left,0.5197487985763113,1.0640657614525657,0.946677723712247,1.124,0.6370106761565837,109.28483832636536,0.1,1.224,0.816,23,25,306,204,-12,self-selected,174.0,73.0,27
29,29_2F_1,Right,0.563140500495093,1.0828889006724542,0.9303169249763352,1.164,0.6151202749140892,99.1209395337505,0.672,1.836,1.388,23,168,459,347,-12,self-selected,174.0,73.0,27
29,29_2K_2,Left,0.5798467594762211,1.1504585834145238,1.123494710365746,1.0239999999999998,0.6445312500000001,116.2543060218812,0.104,1.128,0.764,25,26,282,191,-12,constant,174.0,73.0,27
29,29_2K_2,Right,0.6287959384868583,1.208642458500076,1.17116517296519,1.032,0.6317829457364341,111.75312383061778,0.608,1.64,1.26,25,152,410,315,-12,constant,174.0,73.0,27
29,29_3F_1,Left,0.602840129144729,1.220759270870452,1.160417557861647,1.0519999999999998,0.6425855513307986,115.4950543363435,0.08,1.132,0.756,18,20,283,189,-6,self-selected,174.0,73.0,27
29,29_3F_1,Right,0.673751005518861,1.2765520352989097,1.2042943729234994,1.06,0.6226415094339622,107.2468341917557,0.604,1.664,1.264,18,151,416,316,-6,self-selected,174.0,73.0,27
29,29_4F_1,Left,0.6531881482234688,1.2733249684627013,1.1053168129016504,1.152,0.6527777777777778,101.5312493872898,0.084,1.236,0.836,20,21,309,209,0,self-selected,174.0,73.0,27
29,29_4F_1,Right,0.6484121922754482,1.3016000871113385,1.1298611867285924,1.152,0.6527777777777776,104.55027220542662,0.644,1.796,1.396,20,161,449,349,0,self-selected,174.0,73.0,27
29,29_4K_2,Left,0.685378269300443,1.2678336915502173,1.1239660386083488,1.128,0.6312056737588654,98.39524440326072,0.092,1.22,0.804,22,23,305,201,0,constant,174.0,73.0,27
29,29_4K_2,Right,0.7632519538887749,1.448613552977173,1.2031674028049608,1.2040000000000002,0.5980066445182725,94.5821937310331,0.636,1.84,1.356,22,159,460,339,0,constant,174.0,73.0,27
30,30_1F_1,Left,0.6540894520951448,1.251520941261273,1.1377463102375207,1.1,0.6036363636363637,104.36612055979364,0.084,1.184,0.748,20,21,296,187,-18,self-selected,173.0,68.0,27
30,30_1F_1,Left,0.6540894520951448,1.251520941261273,1.1377463102375207,1.1,0.6036363636363637,104.36612055979364,0.084,1.184,0.748,20,21,296,187,-18,self-selected,173.0,68.0,27
30,30_1F_1,Left,0.6540894520951448,1.251520941261273,1.1377463102375207,1.1,0.6036363636363637,104.36612055979364,0.084,1.184,0.748,20,21,296,187,-18,self-selected,173.0,68.0,27
30,30_1F_1,Left,0.6540894520951448,1.251520941261273,1.1377463102375207,1.1,0.6036363636363637,104.36612055979364,0.084,1.184,0.748,20,21,296,187,-18,self-selected,173.0,68.0,27
30,30_1F_1,Right,0.6388023669665625,1.292757913106482,1.1838442427715037,1.092,0.5970695970695971,111.19347428781248,0.628,1.72,1.28,20,157,430,320,-18,self-selected,173.0,68.0,27
30,30_1F_1,Right,0.6388023669665625,1.292757913106482,1.1838442427715037,1.092,0.5970695970695971,111.19347428781248,0.628,1.72,1.28,20,157,430,320,-18,self-selected,173.0,68.0,27
30,30_1F_1,Right,0.6388023669665625,1.292757913106482,1.1838442427715037,1.092,0.5970695970695971,111.19347428781248,0.628,1.72,1.28,20,157,430,320,-18,self-selected,173.0,68.0,27
30,30_1F_1,Right,0.6388023669665625,1.292757913106482,1.1838442427715037,1.092,0.5970695970695971,111.19347428781248,0.628,1.72,1.28,20,157,430,320,-18,self-selected,173.0,68.0,27
30,30_1K_2,Left,0.6765601094788013,1.3079851746048057,1.1977886214329725,1.092,0.5787545787545788,106.22458563414634,0.112,1.204,0.744,27,28,301,186,-18,constant,173.0,68.0,27
30,30_1K_2,Left,0.6765601094788013,1.3079851746048057,1.1977886214329725,1.092,0.5787545787545788,106.22458563414634,0.112,1.204,0.744,27,28,301,186,-18,constant,173.0,68.0,27
30,30_1K_2,Left,0.6765601094788013,1.3079851746048057,1.1977886214329725,1.092,0.5787545787545788,106.22458563414634,0.112,1.204,0.744,27,28,301,186,-18,constant,173.0,68.0,27
30,30_1K_2,Left,0.6765601094788013,1.3079851746048057,1.1977886214329725,1.092,0.5787545787545788,106.22458563414634,0.112,1.204,0.744,27,28,301,186,-18,constant,173.0,68.0,27
30,30_1K_2,Right,0.7114358131108028,1.3878428227615198,1.2435867587468814,1.116,0.5985663082437276,104.87974340025517,0.648,1.764,1.316,27,162,441,329,-18,constant,173.0,68.0,27
30,30_1K_2,Right,0.7114358131108028,1.3878428227615198,1.2435867587468814,1.116,0.5985663082437276,104.87974340025517,0.648,1.764,1.316,27,162,441,329,-18,constant,173.0,68.0,27
30,30_1K_2,Right,0.7114358131108028,1.3878428227615198,1.2435867587468814,1.116,0.5985663082437276,104.87974340025517,0.648,1.764,1.316,27,162,441,329,-18,constant,173.0,68.0,27
30,30_1K_2,Right,0.7114358131108028,1.3878428227615198,1.2435867587468814,1.116,0.5985663082437276,104.87974340025517,0.648,1.764,1.316,27,162,441,329,-18,constant,173.0,68.0,27
30,30_2F_3,Left,0.7180480689961642,1.3912119743523452,1.2246584281270645,1.136,0.591549295774648,102.332293422011,0.096,1.232,0.768,22,24,308,192,-12,self-selected,173.0,68.0,27
30,30_2F_3,Left,0.7180480689961642,1.3912119743523452,1.2246584281270645,1.136,0.591549295774648,102.332293422011,0.096,1.232,0.768,22,24,308,192,-12,self-selected,173.0,68.0,27
30,30_2F_3,Left,0.7180480689961642,1.3912119743523452,1.2246584281270645,1.136,0.591549295774648,102.332293422011,0.096,1.232,0.768,22,24,308,192,-12,self-selected,173.0,68.0,27
30,30_2F_3,Left,0.7180480689961642,1.3912119743523452,1.2246584281270645,1.136,0.591549295774648,102.332293422011,0.096,1.232,0.768,22,24,308,192,-12,self-selected,173.0,68.0,27
